P-value,Liczba,Test,n
0.013027782262899024,sqrt2,monobit,3000
0.6879319044428245,sqrt2,monobit,3000
0.941782503847368,sqrt2,monobit,3000
0.20124262095772405,sqrt2,monobit,3000
0.09301910456066897,sqrt2,monobit,3000
0.6350058912972967,sqrt2,monobit,3000
0.6350058912972967,sqrt2,monobit,3000
0.7982567374169431,sqrt2,monobit,3000
0.22820730654462995,sqrt2,monobit,3000
0.02357904149470702,sqrt2,monobit,3000
0.5347626571414008,sqrt2,monobit,3000
0.1441270348160153,sqrt2,monobit,3000
0.400997398900623,sqrt2,monobit,3000
0.12512238701328693,sqrt2,monobit,3000
0.013027782262899024,sqrt2,monobit,3000
0.5347626571414008,sqrt2,monobit,3000
0.5838824207703652,sqrt2,monobit,3000
0.9708718482506147,sqrt2,monobit,3000
0.17667974480966864,sqrt2,monobit,3000
0.941782503847368,sqrt2,monobit,3000
0.9708718482506147,sqrt2,monobit,3000
0.5838824207703652,sqrt2,monobit,3000
0.7982567374169431,sqrt2,monobit,3000
0.4878189913676967,sqrt2,monobit,3000
0.8551321405847059,sqrt2,monobit,3000
0.08612592865412205,sqrt2,monobit,3000
0.8551321405847059,sqrt2,monobit,3000
0.8265807014393571,sqrt2,monobit,3000
0.12512238701328693,sqrt2,monobit,3000
0.7424326978058251,sqrt2,monobit,3000
0.7150006546880894,sqrt2,monobit,3000
0.7150006546880894,sqrt2,monobit,3000
0.7424326978058251,sqrt2,monobit,3000
0.38083648030671213,sqrt2,monobit,3000
0.6879319044428245,sqrt2,monobit,3000
0.7982567374169431,sqrt2,monobit,3000
0.1441270348160153,sqrt2,monobit,3000
0.2144194502426502,sqrt2,monobit,3000
0.021423602474813563,sqrt2,monobit,3000
0.5110092070684837,sqrt2,monobit,3000
0.6879319044428245,sqrt2,monobit,3000
0.16526990723277724,sqrt2,monobit,3000
0.4878189913676967,sqrt2,monobit,3000
0.38083648030671213,sqrt2,monobit,3000
0.4217860926006307,sqrt2,monobit,3000
0.2144194502426502,sqrt2,monobit,3000
0.400997398900623,sqrt2,monobit,3000
0.44319355006719996,sqrt2,monobit,3000
0.8551321405847059,sqrt2,monobit,3000
0.5838824207703652,sqrt2,monobit,3000
0.361310428526179,sqrt2,monobit,3000
0.30658431555590826,sqrt2,monobit,3000
0.2426153026580753,sqrt2,monobit,3000
0.067889154861829,sqrt2,monobit,3000
0.7424326978058251,sqrt2,monobit,3000
0.6612572218537376,sqrt2,monobit,3000
0.8838745372567065,sqrt2,monobit,3000
0.20124262095772405,sqrt2,monobit,3000
0.08612592865412205,sqrt2,monobit,3000
0.18866651767868525,sqrt2,monobit,3000
0.5838824207703652,sqrt2,monobit,3000
0.27332167829229803,sqrt2,monobit,3000
0.12512238701328693,sqrt2,monobit,3000
0.8265807014393571,sqrt2,monobit,3000
0.4217860926006307,sqrt2,monobit,3000
0.941782503847368,sqrt2,monobit,3000
0.22820730654462995,sqrt2,monobit,3000
0.6612572218537376,sqrt2,monobit,3000
0.7150006546880894,sqrt2,monobit,3000
0.2576512716644368,sqrt2,monobit,3000
0.6350058912972967,sqrt2,monobit,3000
0.2426153026580753,sqrt2,monobit,3000
0.17667974480966864,sqrt2,monobit,3000
0.6612572218537376,sqrt2,monobit,3000
0.6350058912972967,sqrt2,monobit,3000
0.3424244469216555,sqrt2,monobit,3000
0.5347626571414008,sqrt2,monobit,3000
0.01595342770019914,sqrt2,monobit,3000
0.7150006546880894,sqrt2,monobit,3000
0.6350058912972967,sqrt2,monobit,3000
0.008561916896063781,sqrt2,monobit,3000
0.5590606059214589,sqrt2,monobit,3000
0.040871534089006234,sqrt2,monobit,3000
0.5347626571414008,sqrt2,monobit,3000
0.6092056132701684,sqrt2,monobit,3000
0.44319355006719996,sqrt2,monobit,3000
0.5590606059214589,sqrt2,monobit,3000
0.5347626571414008,sqrt2,monobit,3000
0.5590606059214589,sqrt2,monobit,3000
0.00492892582014659,sqrt2,monobit,3000
0.17667974480966864,sqrt2,monobit,3000
0.017622090962324366,sqrt2,monobit,3000
0.3424244469216555,sqrt2,monobit,3000
0.7150006546880894,sqrt2,monobit,3000
0.7424326978058251,sqrt2,monobit,3000
0.8838745372567065,sqrt2,monobit,3000
0.4652088184521417,sqrt2,monobit,3000
0.4652088184521417,sqrt2,monobit,3000
0.06256691631696598,sqrt2,monobit,3000
0.7982567374169431,sqrt2,monobit,3000
0.8265807014393571,sqrt2,monobit,3000
0.4652088184521417,sqrt2,monobit,3000
0.32418189071474,sqrt2,monobit,3000
0.7150006546880894,sqrt2,monobit,3000
0.7982567374169431,sqrt2,monobit,3000
0.02357904149470702,sqrt2,monobit,3000
0.6350058912972967,sqrt2,monobit,3000
0.18866651767868525,sqrt2,monobit,3000
0.4652088184521417,sqrt2,monobit,3000
0.06256691631696598,sqrt2,monobit,3000
0.7701958714564099,sqrt2,monobit,3000
0.1081305453115029,sqrt2,monobit,3000
0.6612572218537376,sqrt2,monobit,3000
0.6879319044428245,sqrt2,monobit,3000
0.5838824207703652,sqrt2,monobit,3000
0.6350058912972967,sqrt2,monobit,3000
0.400997398900623,sqrt2,monobit,3000
0.38083648030671213,sqrt2,monobit,3000
0.09301910456066897,sqrt2,monobit,3000
0.4878189913676967,sqrt2,monobit,3000
0.5347626571414008,sqrt2,monobit,3000
0.941782503847368,sqrt2,monobit,3000
0.01442531622944987,sqrt2,monobit,3000
0.4652088184521417,sqrt2,monobit,3000
0.361310428526179,sqrt2,monobit,3000
0.8838745372567065,sqrt2,monobit,3000
0.6350058912972967,sqrt2,monobit,3000
0.7424326978058251,sqrt2,monobit,3000
0.0034870048921413765,sqrt2,monobit,3000
0.02845973691631065,sqrt2,monobit,3000
0.7424326978058251,sqrt2,monobit,3000
0.5838824207703652,sqrt2,monobit,3000
0.1544237061170961,sqrt2,monobit,3000
0.32418189071474,sqrt2,monobit,3000
0.5347626571414008,sqrt2,monobit,3000
0.1544237061170961,sqrt2,monobit,3000
0.44319355006719996,sqrt2,monobit,3000
0.32418189071474,sqrt2,monobit,3000
0.06256691631696598,sqrt2,monobit,3000
0.3424244469216555,sqrt2,monobit,3000
0.361310428526179,sqrt2,monobit,3000
0.9708718482506147,sqrt2,monobit,3000
0.7701958714564099,sqrt2,monobit,3000
0.8551321405847059,sqrt2,monobit,3000
0.7701958714564099,sqrt2,monobit,3000
0.8265807014393571,sqrt2,monobit,3000
0.5838824207703652,sqrt2,monobit,3000
0.361310428526179,sqrt2,monobit,3000
0.941782503847368,sqrt2,monobit,3000
0.9127706190965621,sqrt2,monobit,3000
0.22820730654462995,sqrt2,monobit,3000
0.17667974480966864,sqrt2,monobit,3000
1.0,sqrt2,monobit,3000
0.8838745372567065,sqrt2,monobit,3000
0.941782503847368,sqrt2,monobit,3000
0.6612572218537376,sqrt2,monobit,3000
0.4652088184521417,sqrt2,monobit,3000
1.0,sqrt2,monobit,3000
0.941782503847368,sqrt2,monobit,3000
0.4652088184521417,sqrt2,monobit,3000
0.8265807014393571,sqrt2,monobit,3000
0.8551321405847059,sqrt2,monobit,3000
0.0735782616358549,sqrt2,monobit,3000
0.9127706190965621,sqrt2,monobit,3000
0.7701958714564099,sqrt2,monobit,3000
0.17667974480966864,sqrt2,monobit,3000
0.010587137334056917,sqrt2,monobit,3000
0.9127706190965621,sqrt2,monobit,3000
0.44319355006719996,sqrt2,monobit,3000
0.38083648030671213,sqrt2,monobit,3000
0.5347626571414008,sqrt2,monobit,3000
0.6879319044428245,sqrt2,monobit,3000
0.5590606059214589,sqrt2,monobit,3000
0.6350058912972967,sqrt2,monobit,3000
0.32418189071474,sqrt2,monobit,3000
0.12512238701328693,sqrt2,monobit,3000
0.07965142325325925,sqrt2,monobit,3000
0.32418189071474,sqrt2,monobit,3000
0.2426153026580753,sqrt2,monobit,3000
0.08612592865412205,sqrt2,monobit,3000
0.4878189913676967,sqrt2,monobit,3000
0.361310428526179,sqrt2,monobit,3000
0.1441270348160153,sqrt2,monobit,3000
0.361310428526179,sqrt2,monobit,3000
0.6350058912972967,sqrt2,monobit,3000
0.8265807014393571,sqrt2,monobit,3000
0.9708718482506147,sqrt2,monobit,3000
0.22820730654462995,sqrt2,monobit,3000
0.4652088184521417,sqrt2,monobit,3000
0.4217860926006307,sqrt2,monobit,3000
0.30658431555590826,sqrt2,monobit,3000
0.7701958714564099,sqrt2,monobit,3000
0.1544237061170961,sqrt2,monobit,3000
0.44319355006719996,sqrt2,monobit,3000
0.5590606059214589,sqrt2,monobit,3000
0.400997398900623,sqrt2,monobit,3000
0.44319355006719996,sqrt2,monobit,3000
0.7150006546880894,sqrt2,monobit,3000
0.12512238701328693,sqrt2,monobit,3000
0.4878189913676967,sqrt2,monobit,3000
0.32418189071474,sqrt2,monobit,3000
0.361310428526179,sqrt2,monobit,3000
0.5110092070684837,sqrt2,monobit,3000
0.17667974480966864,sqrt2,monobit,3000
0.361310428526179,sqrt2,monobit,3000
0.5590606059214589,sqrt2,monobit,3000
0.361310428526179,sqrt2,monobit,3000
0.8838745372567065,sqrt2,monobit,3000
0.4878189913676967,sqrt2,monobit,3000
0.7701958714564099,sqrt2,monobit,3000
1.0,sqrt2,monobit,3000
0.38083648030671213,sqrt2,monobit,3000
0.44319355006719996,sqrt2,monobit,3000
0.6350058912972967,sqrt2,monobit,3000
0.32418189071474,sqrt2,monobit,3000
0.9127706190965621,sqrt2,monobit,3000
0.6092056132701684,sqrt2,monobit,3000
0.040871534089006234,sqrt2,monobit,3000
0.8265807014393571,sqrt2,monobit,3000
0.4652088184521417,sqrt2,monobit,3000
0.8265807014393571,sqrt2,monobit,3000
0.08612592865412205,sqrt2,monobit,3000
0.11638301016017394,sqrt2,monobit,3000
0.008561916896063781,sqrt2,monobit,3000
0.941782503847368,sqrt2,monobit,3000
0.16526990723277724,sqrt2,monobit,3000
0.6879319044428245,sqrt2,monobit,3000
0.7424326978058251,sqrt2,monobit,3000
0.6092056132701684,sqrt2,monobit,3000
0.07965142325325925,sqrt2,monobit,3000
0.9127706190965621,sqrt2,monobit,3000
0.6612572218537376,sqrt2,monobit,3000
0.7982567374169431,sqrt2,monobit,3000
0.5590606059214589,sqrt2,monobit,3000
0.6092056132701684,sqrt2,monobit,3000
0.6612572218537376,sqrt2,monobit,3000
0.6879319044428245,sqrt2,monobit,3000
0.6612572218537376,sqrt2,monobit,3000
0.941782503847368,sqrt2,monobit,3000
0.8265807014393571,sqrt2,monobit,3000
0.44319355006719996,sqrt2,monobit,3000
0.019441805975632054,sqrt2,monobit,3000
1.0,sqrt2,monobit,3000
0.20124262095772405,sqrt2,monobit,3000
0.9127706190965621,sqrt2,monobit,3000
0.4217860926006307,sqrt2,monobit,3000
0.8551321405847059,sqrt2,monobit,3000
0.44319355006719996,sqrt2,monobit,3000
0.6879319044428245,sqrt2,monobit,3000
0.5838824207703652,sqrt2,monobit,3000
0.20124262095772405,sqrt2,monobit,3000
0.8838745372567065,sqrt2,monobit,3000
0.6350058912972967,sqrt2,monobit,3000
0.9127706190965621,sqrt2,monobit,3000
0.22820730654462995,sqrt2,monobit,3000
0.5590606059214589,sqrt2,monobit,3000
0.9127706190965621,sqrt2,monobit,3000
0.16526990723277724,sqrt2,monobit,3000
0.7701958714564099,sqrt2,monobit,3000
0.941782503847368,sqrt2,monobit,3000
0.6879319044428245,sqrt2,monobit,3000
0.1441270348160153,sqrt2,monobit,3000
0.6092056132701684,sqrt2,monobit,3000
0.5590606059214589,sqrt2,monobit,3000
0.0735782616358549,sqrt2,monobit,3000
0.7150006546880894,sqrt2,monobit,3000
0.6612572218537376,sqrt2,monobit,3000
0.8838745372567065,sqrt2,monobit,3000
0.5838824207703652,sqrt2,monobit,3000
0.01595342770019914,sqrt2,monobit,3000
0.44319355006719996,sqrt2,monobit,3000
0.6092056132701684,sqrt2,monobit,3000
