P-value
0.38398816339805664
0.14679308730857102
0.0014124462420443491
1.0
0.7716705035436164
0.5616577150130424
0.7716705035436164
0.7716705035436164
1.0
0.14679308730857102
0.5616577150130424
0.7716705035436164
0.009008945293330541
0.5616577150130424
0.5616577150130424
1.0
0.7716705035436164
1.0
0.14679308730857102
0.38398816339805664
0.38398816339805664
0.5616577150130424
0.24573870033984924
0.009008945293330541
0.5616577150130424
0.14679308730857102
1.0
0.7716705035436164
0.24573870033984924
0.7716705035436164
0.24573870033984924
0.24573870033984924
0.7716705035436164
0.38398816339805664
0.7716705035436164
1.0
0.24573870033984924
0.7716705035436164
0.38398816339805664
0.5616577150130424
0.08165851558521561
0.003709009990974806
0.24573870033984924
0.7716705035436164
0.5616577150130424
0.38398816339805664
0.7716705035436164
0.14679308730857102
0.7716705035436164
0.24573870033984924
0.020258580316593704
1.0
1.0
0.38398816339805664
0.7716705035436164
0.5616577150130424
0.24573870033984924
0.38398816339805664
0.14679308730857102
0.24573870033984924
0.08165851558521561
0.08165851558521561
0.7716705035436164
0.5616577150130424
0.38398816339805664
0.38398816339805664
0.14679308730857102
0.7716705035436164
0.38398816339805664
0.24573870033984924
1.0
0.24573870033984924
0.5616577150130424
0.020258580316593704
0.38398816339805664
1.0
1.0
0.042221175247162394
0.7716705035436164
0.009008945293330541
0.24573870033984924
0.7716705035436164
1.0
0.24573870033984924
0.5616577150130424
0.38398816339805664
1.0
0.38398816339805664
0.08165851558521561
1.0
0.38398816339805664
1.0
0.7716705035436164
0.020258580316593704
0.5616577150130424
0.08165851558521561
0.24573870033984924
0.14679308730857102
1.0
0.38398816339805664
0.14679308730857102
0.7716705035436164
0.7716705035436164
1.0
0.38398816339805664
0.7716705035436164
1.0
0.042221175247162394
0.7716705035436164
0.38398816339805664
0.14679308730857102
0.24573870033984924
0.38398816339805664
0.7716705035436164
0.14679308730857102
0.24573870033984924
0.7716705035436164
0.042221175247162394
0.7716705035436164
0.14679308730857102
0.08165851558521561
0.24573870033984924
0.38398816339805664
0.7716705035436164
0.7716705035436164
0.5616577150130424
0.7716705035436164
0.5616577150130424
0.38398816339805664
0.5616577150130424
1.0
0.24573870033984924
0.7716705035436164
0.7716705035436164
1.0
0.5616577150130424
0.7716705035436164
1.0
0.08165851558521561
0.14679308730857102
0.24573870033984924
0.7716705035436164
0.38398816339805664
0.5616577150130424
0.7716705035436164
0.24573870033984924
0.5616577150130424
0.14679308730857102
0.7716705035436164
0.24573870033984924
0.24573870033984924
0.38398816339805664
0.14679308730857102
0.5616577150130424
1.0
0.7716705035436164
0.5616577150130424
0.08165851558521561
1.0
0.7716705035436164
0.5616577150130424
0.38398816339805664
0.7716705035436164
0.5616577150130424
0.5616577150130424
0.7716705035436164
1.0
0.38398816339805664
0.24573870033984924
0.5616577150130424
0.08165851558521561
0.7716705035436164
0.38398816339805664
1.0
0.5616577150130424
0.5616577150130424
1.0
0.24573870033984924
0.24573870033984924
0.042221175247162394
0.38398816339805664
1.0
0.5616577150130424
0.38398816339805664
0.7716705035436164
0.38398816339805664
0.24573870033984924
1.0
0.24573870033984924
0.5616577150130424
0.24573870033984924
1.0
0.08165851558521561
0.7716705035436164
0.38398816339805664
1.0
0.24573870033984924
0.7716705035436164
0.7716705035436164
0.24573870033984924
0.7716705035436164
0.7716705035436164
0.5616577150130424
0.042221175247162394
0.08165851558521561
0.14679308730857102
1.0
0.24573870033984924
0.5616577150130424
0.0014124462420443491
0.5616577150130424
0.5616577150130424
0.003709009990974806
1.0
0.38398816339805664
0.14679308730857102
1.0
0.38398816339805664
0.042221175247162394
0.042221175247162394
0.38398816339805664
0.38398816339805664
0.24573870033984924
0.24573870033984924
0.5616577150130424
0.38398816339805664
0.7716705035436164
0.020258580316593704
0.5616577150130424
0.5616577150130424
0.5616577150130424
0.24573870033984924
0.5616577150130424
0.14679308730857102
0.7716705035436164
0.38398816339805664
0.5616577150130424
0.14679308730857102
0.5616577150130424
0.24573870033984924
0.5616577150130424
1.0
0.14679308730857102
0.020258580316593704
1.0
0.5616577150130424
1.0
0.24573870033984924
0.5616577150130424
0.5616577150130424
0.08165851558521561
0.38398816339805664
0.24573870033984924
1.0
0.5616577150130424
1.0
0.7716705035436164
0.14679308730857102
0.38398816339805664
0.7716705035436164
0.14679308730857102
0.14679308730857102
0.7716705035436164
0.042221175247162394
0.042221175247162394
1.0
0.7716705035436164
0.5616577150130424
0.38398816339805664
0.7716705035436164
0.7716705035436164
1.0
0.5616577150130424
0.38398816339805664
0.7716705035436164
0.24573870033984924
0.38398816339805664
0.7716705035436164
0.5616577150130424
0.24573870033984924
0.5616577150130424
0.00016163519402439392
0.38398816339805664
0.7716705035436164
0.7716705035436164
0.5616577150130424
0.5616577150130424
0.7716705035436164
0.24573870033984924
0.38398816339805664
0.5616577150130424
0.7716705035436164
0.042221175247162394
0.38398816339805664
0.38398816339805664
0.14679308730857102
0.7716705035436164
0.7716705035436164
0.38398816339805664
0.7716705035436164
0.7716705035436164
0.7716705035436164
0.38398816339805664
0.7716705035436164
0.5616577150130424
0.38398816339805664
0.24573870033984924
0.5616577150130424
0.7716705035436164
0.38398816339805664
0.38398816339805664
0.24573870033984924
0.38398816339805664
1.0
0.7716705035436164
0.38398816339805664
0.24573870033984924
0.24573870033984924
0.38398816339805664
0.38398816339805664
0.5616577150130424
0.5616577150130424
0.14679308730857102
0.24573870033984924
0.38398816339805664
0.7716705035436164
0.7716705035436164
0.24573870033984924
0.009008945293330541
0.5616577150130424
0.38398816339805664
0.042221175247162394
0.5616577150130424
0.5616577150130424
0.24573870033984924
1.0
0.042221175247162394
0.38398816339805664
1.0
0.042221175247162394
0.38398816339805664
1.0
0.38398816339805664
0.7716705035436164
0.5616577150130424
0.7716705035436164
1.0
0.7716705035436164
0.5616577150130424
0.38398816339805664
0.38398816339805664
0.7716705035436164
0.24573870033984924
1.0
0.38398816339805664
0.7716705035436164
0.38398816339805664
0.042221175247162394
0.38398816339805664
1.0
0.5616577150130424
0.38398816339805664
0.38398816339805664
0.7716705035436164
0.042221175247162394
0.24573870033984924
0.14679308730857102
1.0
0.5616577150130424
1.0
0.5616577150130424
0.7716705035436164
0.7716705035436164
0.5616577150130424
0.7716705035436164
0.5616577150130424
0.009008945293330541
0.5616577150130424
0.14679308730857102
0.7716705035436164
0.24573870033984924
0.5616577150130424
0.38398816339805664
0.7716705035436164
0.38398816339805664
0.38398816339805664
0.5616577150130424
0.042221175247162394
0.08165851558521561
0.08165851558521561
0.38398816339805664
0.08165851558521561
0.5616577150130424
0.020258580316593704
0.24573870033984924
0.7716705035436164
0.5616577150130424
0.38398816339805664
0.38398816339805664
0.24573870033984924
0.7716705035436164
0.14679308730857102
0.38398816339805664
0.7716705035436164
0.5616577150130424
1.0
1.0
0.38398816339805664
0.24573870033984924
1.0
0.5616577150130424
0.7716705035436164
0.14679308730857102
0.7716705035436164
1.0
0.5616577150130424
0.7716705035436164
0.7716705035436164
0.14679308730857102
0.24573870033984924
0.38398816339805664
0.7716705035436164
0.7716705035436164
0.7716705035436164
0.14679308730857102
0.38398816339805664
0.38398816339805664
0.7716705035436164
1.0
1.0
0.7716705035436164
0.24573870033984924
1.0
0.08165851558521561
0.5616577150130424
0.7716705035436164
0.14679308730857102
0.7716705035436164
1.0
0.24573870033984924
0.7716705035436164
0.24573870033984924
0.5616577150130424
0.7716705035436164
0.08165851558521561
0.7716705035436164
0.38398816339805664
0.7716705035436164
0.7716705035436164
0.7716705035436164
0.7716705035436164
0.7716705035436164
0.38398816339805664
0.24573870033984924
0.7716705035436164
0.7716705035436164
0.24573870033984924
