P-value,Liczba,Test,n
0.1745763503561819,sqrt2,monobit,5000
0.5153446099983203,sqrt2,monobit,5000
0.4972503293052353,sqrt2,monobit,5000
0.30856687686124884,sqrt2,monobit,5000
0.9099218741589818,sqrt2,monobit,5000
0.7990641609813043,sqrt2,monobit,5000
0.9323784056066915,sqrt2,monobit,5000
0.8209881868018942,sqrt2,monobit,5000
0.3221988061625818,sqrt2,monobit,5000
0.3362177972586422,sqrt2,monobit,5000
0.5153446099983203,sqrt2,monobit,5000
0.6306354706553414,sqrt2,monobit,5000
0.5337748847220425,sqrt2,monobit,5000
0.6508740052044173,sqrt2,monobit,5000
0.41207709961839933,sqrt2,monobit,5000
0.3221988061625818,sqrt2,monobit,5000
0.9099218741589818,sqrt2,monobit,5000
0.42838423617623156,sqrt2,monobit,5000
0.46210136952114556,sqrt2,monobit,5000
0.2699895687014213,sqrt2,monobit,5000
0.018895078688677902,sqrt2,monobit,5000
0.9099218741589818,sqrt2,monobit,5000
0.18372898102393753,sqrt2,monobit,5000
0.4795001221869535,sqrt2,monobit,5000
0.9323784056066915,sqrt2,monobit,5000
0.22389973167644328,sqrt2,monobit,5000
0.06599205505934758,sqrt2,monobit,5000
0.2133126808260677,sqrt2,monobit,5000
0.3362177972586422,sqrt2,monobit,5000
0.8875370839817152,sqrt2,monobit,5000
0.6921199319709659,sqrt2,monobit,5000
0.8875370839817152,sqrt2,monobit,5000
0.6306354706553414,sqrt2,monobit,5000
0.7990641609813043,sqrt2,monobit,5000
0.0363459345857311,sqrt2,monobit,5000
0.46210136952114556,sqrt2,monobit,5000
0.00510799961318642,sqrt2,monobit,5000
0.8430529669371443,sqrt2,monobit,5000
0.2953219221452543,sqrt2,monobit,5000
0.44506074954360964,sqrt2,monobit,5000
0.86524164818008,sqrt2,monobit,5000
0.4795001221869535,sqrt2,monobit,5000
1.0,sqrt2,monobit,5000
0.11321210983474539,sqrt2,monobit,5000
0.86524164818008,sqrt2,monobit,5000
0.20309178757716784,sqrt2,monobit,5000
0.5716076449533316,sqrt2,monobit,5000
0.9323784056066915,sqrt2,monobit,5000
0.5716076449533316,sqrt2,monobit,5000
0.6713732405408726,sqrt2,monobit,5000
0.3805885381012788,sqrt2,monobit,5000
0.038946490486881924,sqrt2,monobit,5000
0.8875370839817152,sqrt2,monobit,5000
0.11979493042591827,sqrt2,monobit,5000
0.8430529669371443,sqrt2,monobit,5000
0.11321210983474539,sqrt2,monobit,5000
0.6713732405408726,sqrt2,monobit,5000
0.610670298871336,sqrt2,monobit,5000
0.9323784056066915,sqrt2,monobit,5000
0.4972503293052353,sqrt2,monobit,5000
0.14916198229905797,sqrt2,monobit,5000
0.977435425308155,sqrt2,monobit,5000
0.30856687686124884,sqrt2,monobit,5000
0.07476405818987053,sqrt2,monobit,5000
0.44506074954360964,sqrt2,monobit,5000
0.3362177972586422,sqrt2,monobit,5000
0.6306354706553414,sqrt2,monobit,5000
0.9099218741589818,sqrt2,monobit,5000
0.6508740052044173,sqrt2,monobit,5000
0.86524164818008,sqrt2,monobit,5000
0.04170343039943525,sqrt2,monobit,5000
0.8430529669371443,sqrt2,monobit,5000
0.7990641609813043,sqrt2,monobit,5000
0.44506074954360964,sqrt2,monobit,5000
0.03158650307987676,sqrt2,monobit,5000
0.6921199319709659,sqrt2,monobit,5000
0.047714880237351265,sqrt2,monobit,5000
0.021961911626796615,sqrt2,monobit,5000
0.6713732405408726,sqrt2,monobit,5000
0.7772974107895216,sqrt2,monobit,5000
0.86524164818008,sqrt2,monobit,5000
0.35062331203704566,sqrt2,monobit,5000
0.8430529669371443,sqrt2,monobit,5000
0.5153446099983203,sqrt2,monobit,5000
0.6508740052044173,sqrt2,monobit,5000
0.2824632471944093,sqrt2,monobit,5000
0.7990641609813043,sqrt2,monobit,5000
0.1413500534733485,sqrt2,monobit,5000
0.7131002767842509,sqrt2,monobit,5000
0.86524164818008,sqrt2,monobit,5000
0.977435425308155,sqrt2,monobit,5000
0.04462382135910392,sqrt2,monobit,5000
0.23485728854500554,sqrt2,monobit,5000
0.9323784056066915,sqrt2,monobit,5000
0.09516257308478315,sqrt2,monobit,5000
0.2699895687014213,sqrt2,monobit,5000
0.3805885381012788,sqrt2,monobit,5000
0.6713732405408726,sqrt2,monobit,5000
0.12667384161211048,sqrt2,monobit,5000
0.06599205505934758,sqrt2,monobit,5000
0.7131002767842509,sqrt2,monobit,5000
0.06599205505934758,sqrt2,monobit,5000
0.42838423617623156,sqrt2,monobit,5000
0.7772974107895216,sqrt2,monobit,5000
0.8430529669371443,sqrt2,monobit,5000
0.0024747073289304033,sqrt2,monobit,5000
0.20309178757716784,sqrt2,monobit,5000
0.35062331203704566,sqrt2,monobit,5000
0.610670298871336,sqrt2,monobit,5000
0.020378220475768094,sqrt2,monobit,5000
0.5153446099983203,sqrt2,monobit,5000
0.06599205505934758,sqrt2,monobit,5000
0.396143909152074,sqrt2,monobit,5000
0.46210136952114556,sqrt2,monobit,5000
0.7342999410462081,sqrt2,monobit,5000
0.8209881868018942,sqrt2,monobit,5000
0.44506074954360964,sqrt2,monobit,5000
0.7131002767842509,sqrt2,monobit,5000
0.02941431013863638,sqrt2,monobit,5000
0.8430529669371443,sqrt2,monobit,5000
0.7772974107895216,sqrt2,monobit,5000
0.6508740052044173,sqrt2,monobit,5000
0.8209881868018942,sqrt2,monobit,5000
0.9099218741589818,sqrt2,monobit,5000
0.19323227845223823,sqrt2,monobit,5000
0.04170343039943525,sqrt2,monobit,5000
0.4795001221869535,sqrt2,monobit,5000
0.007209570764742601,sqrt2,monobit,5000
0.41207709961839933,sqrt2,monobit,5000
0.2953219221452543,sqrt2,monobit,5000
0.46210136952114556,sqrt2,monobit,5000
0.86524164818008,sqrt2,monobit,5000
0.7131002767842509,sqrt2,monobit,5000
0.08968602177036455,sqrt2,monobit,5000
0.7342999410462081,sqrt2,monobit,5000
0.7342999410462081,sqrt2,monobit,5000
0.6713732405408726,sqrt2,monobit,5000
0.07026580698642193,sqrt2,monobit,5000
0.1745763503561819,sqrt2,monobit,5000
0.44506074954360964,sqrt2,monobit,5000
0.20309178757716784,sqrt2,monobit,5000
0.9099218741589818,sqrt2,monobit,5000
0.46210136952114556,sqrt2,monobit,5000
0.2699895687014213,sqrt2,monobit,5000
0.1745763503561819,sqrt2,monobit,5000
0.977435425308155,sqrt2,monobit,5000
0.23485728854500554,sqrt2,monobit,5000
0.3362177972586422,sqrt2,monobit,5000
0.3654141708778589,sqrt2,monobit,5000
0.977435425308155,sqrt2,monobit,5000
0.9099218741589818,sqrt2,monobit,5000
0.590990546580306,sqrt2,monobit,5000
0.46210136952114556,sqrt2,monobit,5000
0.41207709961839933,sqrt2,monobit,5000
0.7557040884008712,sqrt2,monobit,5000
0.30856687686124884,sqrt2,monobit,5000
0.396143909152074,sqrt2,monobit,5000
0.7990641609813043,sqrt2,monobit,5000
0.19323227845223823,sqrt2,monobit,5000
0.8209881868018942,sqrt2,monobit,5000
0.5337748847220425,sqrt2,monobit,5000
0.9548888938548752,sqrt2,monobit,5000
0.04462382135910392,sqrt2,monobit,5000
0.19323227845223823,sqrt2,monobit,5000
0.8430529669371443,sqrt2,monobit,5000
0.8875370839817152,sqrt2,monobit,5000
0.4795001221869535,sqrt2,monobit,5000
0.6508740052044173,sqrt2,monobit,5000
0.1745763503561819,sqrt2,monobit,5000
0.2824632471944093,sqrt2,monobit,5000
0.8430529669371443,sqrt2,monobit,5000
0.7342999410462081,sqrt2,monobit,5000
0.9099218741589818,sqrt2,monobit,5000
0.44506074954360964,sqrt2,monobit,5000
0.10090379712028796,sqrt2,monobit,5000
0.46210136952114556,sqrt2,monobit,5000
0.7772974107895216,sqrt2,monobit,5000
0.977435425308155,sqrt2,monobit,5000
0.3654141708778589,sqrt2,monobit,5000
0.7557040884008712,sqrt2,monobit,5000
0.3805885381012788,sqrt2,monobit,5000
0.8209881868018942,sqrt2,monobit,5000
0.5337748847220425,sqrt2,monobit,5000
0.6921199319709659,sqrt2,monobit,5000
0.7990641609813043,sqrt2,monobit,5000
0.1745763503561819,sqrt2,monobit,5000
0.6508740052044173,sqrt2,monobit,5000
0.4795001221869535,sqrt2,monobit,5000
0.7772974107895216,sqrt2,monobit,5000
0.07949481570097028,sqrt2,monobit,5000
0.10691767237014327,sqrt2,monobit,5000
