P-value,Test,Generator,n
0.7716705035436164,Furier,Ziff,1000
0.4927379609330992,KS,Marsagli,1000
0.5365834804168768,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.8053496000910576,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.08165851558521563,Furier,GLCG,1000
0.9518810930067259,KS,RC,1000
0.1552823832851713,Chi,RC,1000
0.24573870033984926,Furier,RC,1000
0.2572150295480877,KS,Ziff,1000
0.5195639257595827,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.6978863370803945,KS,Marsagli,1000
0.24475561157701753,Chi,Marsagli,1000
0.009008945293330538,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.5878686249846541,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.5616577150130424,Furier,GLCG,1000
0.9863102137584284,KS,RC,1000
0.002031929591517767,Chi,RC,1000
1.0,Furier,RC,1000
0.5921816368859067,KS,Ziff,1000
0.3880437832113106,Chi,Ziff,1000
0.146793087308571,Furier,Ziff,1000
0.9420911877424958,KS,Marsagli,1000
0.27885335615347007,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.7422185470356966,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
1.0,Furier,GLCG,1000
0.9558842211761536,KS,RC,1000
0.03864182938453031,Chi,RC,1000
0.24573870033984926,Furier,RC,1000
0.28162890089049286,KS,Ziff,1000
0.8493920368335798,Chi,Ziff,1000
1.0,Furier,Ziff,1000
0.6694550624336904,KS,Marsagli,1000
0.018515464840440088,Chi,Marsagli,1000
0.009008945293330538,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.5241026034790364,poker,RC,1000
0.07279763253984017,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
9.992007221626409e-16,Chi,GLCG,1000
0.08165851558521563,Furier,GLCG,1000
0.9913538244277401,KS,RC,1000
0.03186862089742781,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.29437636096555,KS,Ziff,1000
0.5168931474110072,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.2976777142755309,KS,Marsagli,1000
0.611257667714886,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.43048489467035955,poker,RC,1000
0.742088251428605,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
2.220446049250313e-16,Chi,GLCG,1000
0.0014124462420443493,Furier,GLCG,1000
0.7929755417341757,KS,RC,1000
0.13326942834520927,Chi,RC,1000
0.146793087308571,Furier,RC,1000
0.6324379056946445,KS,Ziff,1000
0.46806402080311293,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.45140981721119855,KS,Marsagli,1000
0.5168931474110086,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9953822041229231,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
1.0,KS,GLCG,1000
1.1102230246251565e-16,Chi,GLCG,1000
0.04222117524716241,Furier,GLCG,1000
0.9943501176651602,KS,RC,1000
0.024946572540493483,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.22421948730510344,KS,Ziff,1000
0.41648097623348,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.30719151523372856,KS,Marsagli,1000
0.5341318985350779,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9575204808795847,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.6975746165954975,poker,Marsagli,1000
1.0,KS,GLCG,1000
4.440892098500626e-16,Chi,GLCG,1000
0.009008945293330538,Furier,GLCG,1000
0.978759235405385,KS,RC,1000
0.12792041037095536,Chi,RC,1000
0.04222117524716241,Furier,RC,1000
0.11619366055221925,KS,Ziff,1000
0.7204349163118173,Chi,Ziff,1000
0.146793087308571,Furier,Ziff,1000
0.9074675268724641,KS,Marsagli,1000
0.3351036998579108,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.03397988369082117,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.0,poker,Marsagli,1000
0.9999999999980653,KS,GLCG,1000
1.5543122344752192e-15,Chi,GLCG,1000
0.04222117524716241,Furier,GLCG,1000
0.9787592354053851,KS,RC,1000
0.5184945915990697,Chi,RC,1000
0.146793087308571,Furier,RC,1000
0.8150224485168382,KS,Ziff,1000
0.3251299514707413,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.35129385939461577,KS,Marsagli,1000
0.6068834747713298,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.7884563421837374,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.02025858031659371,Furier,GLCG,1000
0.7929755417341757,KS,RC,1000
0.008943523903931161,Chi,RC,1000
0.146793087308571,Furier,RC,1000
0.5438756671226808,KS,Ziff,1000
0.06821412501521529,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.09688612973884203,KS,Marsagli,1000
0.9882585638983834,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.558166913859413,poker,RC,1000
0.6975746165954975,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.5616577150130424,Furier,GLCG,1000
0.9595947937204204,KS,RC,1000
0.7532264264334927,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.9416326192733606,KS,Ziff,1000
0.0031844859160649053,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.8175950388493429,KS,Marsagli,1000
0.378330818605497,Chi,Marsagli,1000
1.0,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.916645422739466,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.0014124462420443493,Furier,GLCG,1000
0.9518810930067259,KS,RC,1000
0.06553652281178424,Chi,RC,1000
0.08165851558521563,Furier,RC,1000
0.5607973861553825,KS,Ziff,1000
0.39154301859386254,Chi,Ziff,1000
0.02025858031659371,Furier,Ziff,1000
0.03929829571115162,KS,Marsagli,1000
0.8689628500163716,Chi,Marsagli,1000
0.24573870033984926,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.5378779394067615,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.24573870033984926,Furier,GLCG,1000
0.9539203460021071,KS,RC,1000
0.19889947638861094,Chi,RC,1000
0.146793087308571,Furier,RC,1000
0.9535437962508613,KS,Ziff,1000
0.19852679887543456,Chi,Ziff,1000
0.24573870033984926,Furier,Ziff,1000
0.9333470744406396,KS,Marsagli,1000
0.07403303906665548,Chi,Marsagli,1000
0.04222117524716241,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.3108351088175728,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.00985202843517019,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.04222117524716241,Furier,GLCG,1000
0.8738175311869759,KS,RC,1000
0.03942902774041057,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.6231986556702558,KS,Ziff,1000
0.576399157179089,Chi,Ziff,1000
1.0,Furier,Ziff,1000
0.2348352782753862,KS,Marsagli,1000
0.8562654236315437,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.28755730049092354,poker,RC,1000
0.742088251428605,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.0014124462420443493,Furier,GLCG,1000
0.9998867824405123,KS,RC,1000
0.0005016743389424372,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.9772581426614233,KS,Ziff,1000
0.16711539115393959,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.13450693814953907,KS,Marsagli,1000
0.75261398288129,Chi,Marsagli,1000
0.24573870033984926,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9935112073588696,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.3010216123885674,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
1.0,Furier,GLCG,1000
0.8130242878704943,KS,RC,1000
0.18727797567685567,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.0849861950384887,KS,Ziff,1000
0.5843760054920675,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.681217365048403,KS,Marsagli,1000
0.32817276742049184,Chi,Marsagli,1000
0.08165851558521563,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.37137976046617127,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.0037090099909748053,Furier,GLCG,1000
0.9777246763941412,KS,RC,1000
0.04037156985363288,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.8034064283237623,KS,Ziff,1000
0.17327781483539018,Chi,Ziff,1000
0.24573870033984926,Furier,Ziff,1000
0.41269513116653755,KS,Marsagli,1000
0.5497697683383411,Chi,Marsagli,1000
1.0,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.956932941470832,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.24573870033984926,Furier,GLCG,1000
0.7859371934966877,KS,RC,1000
0.23378790317348597,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.9027217376239086,KS,Ziff,1000
0.32874586572473075,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.4506032105688895,KS,Marsagli,1000
0.6100898315020435,Chi,Marsagli,1000
1.0,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9935112073588696,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.3010216123885674,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.0037090099909748053,Furier,GLCG,1000
0.7479855009781363,KS,RC,1000
0.02602615108378159,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.06660062881082585,KS,Ziff,1000
0.6179918798817554,Chi,Ziff,1000
0.146793087308571,Furier,Ziff,1000
0.2886100143011622,KS,Marsagli,1000
0.3368548064429092,Chi,Marsagli,1000
1.0,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.655153544994501,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.0014124462420443493,Furier,GLCG,1000
0.9743472572496491,KS,RC,1000
0.11333704898566277,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.781446246156442,KS,Ziff,1000
0.4613508506989197,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.21527923261208493,KS,Marsagli,1000
0.9939583989734098,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9964086046935396,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.38398816339805664,Furier,GLCG,1000
0.9140623749018647,KS,RC,1000
0.0516297606131354,Chi,RC,1000
1.0,Furier,RC,1000
0.599471813888072,KS,Ziff,1000
0.9701758952618882,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.29891682241529316,KS,Marsagli,1000
0.18481813977292705,Chi,Marsagli,1000
0.146793087308571,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.7511025738575385,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.5616577150130424,Furier,GLCG,1000
0.9985679035207886,KS,RC,1000
0.12325207518064374,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.1947087169467382,KS,Ziff,1000
0.7406637952506288,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.9766111134861494,KS,Marsagli,1000
0.08681433445301956,Chi,Marsagli,1000
0.0037090099909748053,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.8616508880383601,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.24573870033984926,Furier,GLCG,1000
0.7229447329887738,KS,RC,1000
0.38630316939737264,Chi,RC,1000
0.08165851558521563,Furier,RC,1000
0.9885956236144082,KS,Ziff,1000
0.0441481831114825,Chi,Ziff,1000
0.24573870033984926,Furier,Ziff,1000
0.24237718656154028,KS,Marsagli,1000
0.47889274961433004,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.558166913859413,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.38398816339805664,Furier,GLCG,1000
0.9841157934242271,KS,RC,1000
0.039292213675017784,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.20950368959583066,KS,Ziff,1000
0.5406841881999438,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.8937700953673225,KS,Marsagli,1000
0.020514332371725064,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.7089874559115152,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.7716705035436164,Furier,GLCG,1000
0.9070132119758016,KS,RC,1000
0.34851742509732175,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.524723525442154,KS,Ziff,1000
0.5741304743394408,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.017211398454685334,KS,Marsagli,1000
0.7342260557640501,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.7511025738575385,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
1.0,Furier,GLCG,1000
0.9940362739804185,KS,RC,1000
0.08786546467618783,Chi,RC,1000
0.04222117524716241,Furier,RC,1000
0.5412708272009871,KS,Ziff,1000
0.5013108750092377,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.3067772433385373,KS,Marsagli,1000
0.19410288751210691,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.997605064903166,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
0.9999999999910687,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.7716705035436164,Furier,GLCG,1000
0.9983855137434711,KS,RC,1000
0.0014070326593355054,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.3700403256489352,KS,Ziff,1000
0.8260508455449449,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.9522692994888501,KS,Marsagli,1000
0.0031446656900026015,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.8808232595780913,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.7716705035436164,Furier,GLCG,1000
0.9888111868262325,KS,RC,1000
0.24775454985162937,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.29932998723704074,KS,Ziff,1000
0.8357524479025599,Chi,Ziff,1000
0.24573870033984926,Furier,Ziff,1000
0.6124626489935283,KS,Marsagli,1000
0.8144720118882111,Chi,Marsagli,1000
0.146793087308571,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.971501505283386,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.5616577150130424,Furier,GLCG,1000
0.9497641710028887,KS,RC,1000
0.023111573904331606,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.46145733668391853,KS,Ziff,1000
0.45568507601314423,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.3604624120070061,KS,Marsagli,1000
0.5662273494369255,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9535468057989992,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.38398816339805664,Furier,GLCG,1000
0.9070132119758016,KS,RC,1000
0.23022826431166676,Chi,RC,1000
0.146793087308571,Furier,RC,1000
0.02748311223284261,KS,Ziff,1000
0.8824692922552284,Chi,Ziff,1000
0.24573870033984926,Furier,Ziff,1000
0.888185036792372,KS,Marsagli,1000
0.3493196607273491,Chi,Marsagli,1000
0.04222117524716241,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.6972827229523786,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.24573870033984926,Furier,GLCG,1000
0.9913538244277402,KS,RC,1000
0.006166959875600897,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.26612130482046314,KS,Ziff,1000
0.921189665598776,Chi,Ziff,1000
0.24573870033984926,Furier,Ziff,1000
0.30470669231094716,KS,Marsagli,1000
0.375135268734894,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.37920115740701443,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.7716705035436164,Furier,GLCG,1000
0.9518810930067254,KS,RC,1000
0.14627604246116876,Chi,RC,1000
0.24573870033984926,Furier,RC,1000
0.2673401480714723,KS,Ziff,1000
0.6911041635855325,Chi,Ziff,1000
0.146793087308571,Furier,Ziff,1000
0.7479855009781363,KS,Marsagli,1000
0.028084306838843998,Chi,Marsagli,1000
0.24573870033984926,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9861985077194754,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.7716705035436164,Furier,GLCG,1000
0.9677043643983713,KS,RC,1000
4.074820045651961e-05,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.1839329007351851,KS,Ziff,1000
0.43044272292951935,Chi,Ziff,1000
0.146793087308571,Furier,Ziff,1000
0.9682052728905075,KS,Marsagli,1000
0.008160932398704412,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.6229413728252005,poker,RC,1000
0.3010216123885674,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
0.99999997719433,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.04222117524716241,Furier,GLCG,1000
0.9140623749018651,KS,RC,1000
0.023607750424132212,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.12965633007649924,KS,Ziff,1000
0.959863765546404,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.4966420159799084,KS,Marsagli,1000
0.2924663911441524,Chi,Marsagli,1000
1.0,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.36082736161823203,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.6975746165954975,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.146793087308571,Furier,GLCG,1000
0.9777246763941413,KS,RC,1000
0.6422498552250155,Chi,RC,1000
0.08165851558521563,Furier,RC,1000
0.4163941839490968,KS,Ziff,1000
0.5561533210490354,Chi,Ziff,1000
0.24573870033984926,Furier,Ziff,1000
0.48921312623423996,KS,Marsagli,1000
0.8641968670850054,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.6770163635545858,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.0037090099909748053,Furier,GLCG,1000
0.8738175311869759,KS,RC,1000
0.20751512597520072,Chi,RC,1000
0.24573870033984926,Furier,RC,1000
0.7264371766697338,KS,Ziff,1000
0.42248961234644833,Chi,Ziff,1000
0.146793087308571,Furier,Ziff,1000
0.18172917168667313,KS,Marsagli,1000
0.8105883166860524,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.04065532501367386,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
1.0,Furier,GLCG,1000
0.7314841045625136,KS,RC,1000
0.13120788930651806,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.18063073168888522,KS,Ziff,1000
0.23943663217117472,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.5090443318740907,KS,Marsagli,1000
0.8556951983876526,Chi,Marsagli,1000
0.24573870033984926,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.04245135146882384,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.38398816339805664,Furier,GLCG,1000
0.9975631441673952,KS,RC,1000
0.013356906259563761,Chi,RC,1000
1.0,Furier,RC,1000
0.04688799006239519,KS,Ziff,1000
0.7843504452793274,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.3796050798702706,KS,Marsagli,1000
0.3533529336008726,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.5957300672793215,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.5616577150130424,Furier,GLCG,1000
0.8315235814362892,KS,RC,1000
0.43445986730947217,Chi,RC,1000
0.08165851558521563,Furier,RC,1000
0.31964160250421136,KS,Ziff,1000
0.9575442586082415,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.1508758502522548,KS,Marsagli,1000
0.06390854233848187,Chi,Marsagli,1000
0.24573870033984926,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.7945075335499163,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.00985202843517019,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.02025858031659371,Furier,GLCG,1000
0.7637257384384921,KS,RC,1000
0.5139651639566629,Chi,RC,1000
0.24573870033984926,Furier,RC,1000
0.009398713003711312,KS,Ziff,1000
0.8731350459245473,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.5819863995127438,KS,Marsagli,1000
0.553928244461494,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9892693334460927,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.04222117524716241,Furier,GLCG,1000
0.9595947937204201,KS,RC,1000
0.248660397137074,Chi,RC,1000
0.146793087308571,Furier,RC,1000
0.6366780502325904,KS,Ziff,1000
0.48654677846667393,Chi,Ziff,1000
0.24573870033984926,Furier,Ziff,1000
0.17807670727952618,KS,Marsagli,1000
0.8171539920212456,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.8113409208301393,poker,RC,1000
0.6975746165954975,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.7716705035436164,Furier,GLCG,1000
0.9999083153776267,KS,RC,1000
0.0029880130851103193,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.07293756667966633,KS,Ziff,1000
0.9569566981563306,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.1214360063722758,KS,Marsagli,1000
0.7919282738610396,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.5263461082368488,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.146793087308571,Furier,GLCG,1000
0.9989433866342082,KS,RC,1000
0.00016965652984080037,Chi,RC,1000
0.24573870033984926,Furier,RC,1000
0.8320774579382482,KS,Ziff,1000
0.15409255436514546,Chi,Ziff,1000
0.04222117524716241,Furier,Ziff,1000
0.9045973576333702,KS,Marsagli,1000
0.04753540938844103,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.03400760207298836,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
0.9999999999999184,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.24573870033984926,Furier,GLCG,1000
0.9876175208607527,KS,RC,1000
0.10674389678103746,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.08420426111319657,KS,Ziff,1000
0.6965889756080212,Chi,Ziff,1000
0.08165851558521563,Furier,Ziff,1000
0.042199924558511626,KS,Marsagli,1000
0.9138122089522971,Chi,Marsagli,1000
0.02025858031659371,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.7884563421837374,poker,RC,1000
0.6975746165954975,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.146793087308571,Furier,GLCG,1000
0.7314841045625136,KS,RC,1000
0.02680860001482821,Chi,RC,1000
0.24573870033984926,Furier,RC,1000
0.5101997832338616,KS,Ziff,1000
0.8009835782325476,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.373784930167128,KS,Marsagli,1000
0.5673527811566599,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9413796413714175,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.7716705035436164,Furier,GLCG,1000
0.9518810930067254,KS,RC,1000
0.033869599989157284,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.7221342438225365,KS,Ziff,1000
0.7882942056384566,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.8589416439991585,KS,Marsagli,1000
0.0777149930184109,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.2984188868317359,poker,RC,1000
